replicate,t1_lambda,t1_duration_mean,t1_duration_sd,t1_duration_q90,t1_overtime_risk,t2_arrivals_mean,t2_duration_mean,t2_duration_median,t2_duration_q90,t2_overtime_risk,t1_interarrival_mean,t2_interarrival_mean
1431,17,0.4198047441677432,0.10414148718769561,0.5438922234114593,0.05817801299097469,10.285714285714286,0.6939883843708348,0.66434402069347,0.967598584349462,0.07177033492822966,0.5638309859154926,0.890048076923076
1432,17.095238095238095,0.431105686681322,0.09539192263283718,0.5442955699220517,0.05526530259321094,10.428571428571429,0.6802645513024138,0.66434402069347,0.9210494628861452,0.06220095693779904,0.5130422535211271,0.9225480769230775
1433,18.761904761904763,0.4280125023576328,0.09375513064523333,0.5430291535876206,0.048793624977191086,9.904761904761905,0.6760685510559652,0.640379350438141,0.958320435409582,0.0430622009569378,0.5112676056338021,0.8839903846153848
1434,15.142857142857142,0.4245076732654136,0.09555793328527412,0.5483738511105604,0.048247601465011836,9.619047619047619,0.6690734558020426,0.645436349457405,0.959322619621463,0.05741626794258373,0.5405352112676065,0.8530769230769225
1435,16.666666666666668,0.42612564011516185,0.10422599503012495,0.5633347224676665,0.06573443308185134,10.523809523809524,0.6598524542074845,0.6353645897556,0.925157143639142,0.05741626794258373,0.5243380281690149,0.9316346153846152
1436,17.142857142857142,0.42547531395034704,0.09420554700648044,0.5509106681677011,0.046900789634159,10.142857142857142,0.6696470421239977,0.66110264792657,0.951851157778343,0.07177033492822966,0.5477464788732391,0.8986538461538464
1437,15.80952380952381,0.43223708697464613,0.10196917774759719,0.5686738204279015,0.06919895375522978,10.142857142857142,0.6760628447821821,0.63647780165893,0.967598584349462,0.05263157894736842,0.5395774647887321,0.8732692307692305
1438,16.714285714285715,0.4182245692406408,0.09690772553113644,0.5523564904563927,0.04421175409244693,9.904761904761905,0.6692267530185642,0.633505803228406,0.916300232731153,0.03827751196172249,0.5507887323943668,0.9081249999999996
1439,17.666666666666668,0.4329977996683995,0.09498796412269662,0.562626275246213,0.05674723041213747,9.904761904761905,0.6791282828657815,0.636929682038299,0.9740113813389886,0.05263157894736842,0.5163661971830992,0.9269711538461537
1440,16.428571428571427,0.42965788460953946,0.09969459035517371,0.5558734067941142,0.06160216043724187,9.80952380952381,0.6563995468089419,0.6353645897556,0.9116403183190191,0.03349282296650718,0.5027323943661964,0.8730288461538468
1441,17.142857142857142,0.42792104327439623,0.09806817946948253,0.5554608104754661,0.05651303046523837,10.047619047619047,0.6760980865112397,0.63647780165893,0.970140866503109,0.09569377990430622,0.4958873239436614,0.9002884615384612
1442,16.952380952380953,0.4211725787273729,0.09619226254497414,0.5316462385922865,0.04591732573486074,10.428571428571429,0.686073551268495,0.666952721659761,0.950233838370533,0.04784688995215311,0.5254084507042251,0.8717788461538468
1443,17.142857142857142,0.43288644823917005,0.09879103885061469,0.563275030490733,0.06389438055506635,9.952380952380953,0.6732647411153999,0.63558879660829,0.9585208722519583,0.05741626794258373,0.5752112676056346,0.9159134615384616
1444,18.476190476190474,0.4299769308053666,0.09758047695561686,0.5543179184651985,0.05802295157240689,9.761904761904763,0.6807761610703359,0.63647780165893,0.9301724825854206,0.06220095693779904,0.5184225352112671,0.8844230769230768
1445,19.047619047619047,0.4258159247266041,0.09601866989120952,0.5526877212304878,0.050451943377631814,9.80952380952381,0.6756101832825414,0.651174572276291,0.9601760651975582,0.0430622009569378,0.5363098591549293,0.9204807692307686
1446,17.238095238095237,0.428672920127335,0.0973094654431784,0.5528679213252483,0.05598882651618031,9.714285714285714,0.6946418224598626,0.667945522377119,0.9537067875663191,0.06220095693779904,0.5504225352112675,0.9226923076923073
1447,17.333333333333332,0.4277748609158843,0.09985537821747244,0.5524190143417058,0.059635863686636204,10.047619047619047,0.6738005393413,0.636929682038299,0.9178433073111327,0.05741626794258373,0.501323943661972,0.8893749999999998
1448,18.19047619047619,0.42105853616851663,0.09791182485877206,0.5420879760922468,0.04872371254942387,10,0.6795900388581904,0.63647780165893,1.00771281291168,0.05741626794258373,0.5062816901408452,0.9264903846153855
1449,17.761904761904763,0.42624169831819037,0.09393907902069563,0.54157699056144315,0.04723540849405139,10.047619047619047,0.687108382412807,0.664511646095865,0.9585208722519583,0.03827751196172249,0.5900845070422529,0.9148076923076923
1450,16.19047619047619,0.4207885559382754,0.09501823993891848,0.53256260102013675,0.043571097396791436,9.80952380952381,0.6837746618436408,0.675873094420223,0.8999358315041023,0.06698564593301436,0.4885633802816901,0.8445673076923076
1451,18.571428571428573,0.4163198375975741,0.0990729967683765,0.5422880022756458,0.045920822347466084,9.904761904761905,0.6678265766564713,0.630319440349419,0.9687806134613421,0.05741626794258373,0.5481971830985916,0.9512980769230764
1452,16.904761904761905,0.42566666009845894,0.09826932946005226,0.5629388755497233,0.05430918850380062,10.047619047619047,0.6680169861052396,0.640379350438141,0.8883744094594797,0.07655502392344497,0.5320281690140842,0.8938942307692299
1453,16.952380952380953,0.42442329348062124,0.09983381610645473,0.546962434150635,0.0557209362975325,9.952380952380953,0.6631365668168547,0.650700230008941,0.877895553563644,0.04784688995215311,0.5595774647887327,0.9211057692307695
1454,17.238095238095237,0.44225884262897447,0.09935181471101348,0.584006370499099,0.07781129276129917,10.142857142857142,0.6746562348590646,0.630274965850916,0.9854532968583717,0.0430622009569378,0.5459436619718303,0.8665384615384616
1455,18.857142857142858,0.43546109617763246,0.09632600500235085,0.561300488639187,0.06237684530747001,9.857142857142858,0.7007763990184157,0.695847588074338,0.9317898019932306,0.05263157894736842,0.5455211267605633,0.9015384615384617
1456,17.333333333333332,0.4237411496696762,0.09514336188659442,0.5467000517645367,0.04673347108296,10.047619047619047,0.6699496927841057,0.63647780165893,0.9301724825854206,0.07177033492822966,0.5308169014084508,0.8596153846153844
1457,17.80952380952381,0.42737901855001664,0.09403953482281308,0.5506842596395527,0.04861928965144835,10.095238095238095,0.7077175551086862,0.675873094420223,0.9983718257706985,0.06698564593301436,0.5321126760563385,0.8891346153846151
1458,17.047619047619047,0.4352957928197345,0.09332421648581567,0.5595255442217615,0.05633887252591396,10,0.6618492475538105,0.636929682038299,0.921869078161231,0.028708133971291867,0.5423098591549292,0.8878365384615379
1459,16.761904761904763,0.43672854713683706,0.08995891086188343,0.5585465324514531,0.05158392878403828,9.761904761904763,0.6769390085326026,0.664511646095865,0.9275420302030918,0.0430622009569378,0.5407042253521128,0.888557692307692
1460,15.857142857142858,0.4319023157186221,0.09696400707402776,0.5491998574248231,0.059176510430257845,9.714285714285714,0.6860367383405811,0.651174572276291,0.982807476326601,0.06698564593301436,0.5620563380281691,0.9201442307692314
1461,16.285714285714285,0.4269441379879815,0.09886716627826912,0.5533972131481347,0.056846333621261125,9.80952380952381,0.680022555876969,0.650700230008941,0.9681070407801915,0.07655502392344497,0.4864788732394367,0.9310096153846155
1462,16.904761904761905,0.431994433594651,0.0983058038674461,0.5523068397686282,0.06184471893632715,10,0.6872561680088304,0.650763710056686,0.9740113813389886,0.04784688995215311,0.5116619718309858,0.9201923076923076
1463,18.333333333333332,0.43718695427156995,0.09797014633279479,0.5636597191121291,0.06788313332347395,10.047619047619047,0.667302246977247,0.640379350438141,0.9106338756064946,0.07177033492822966,0.536507042253521,0.9257211538461544
1464,17.666666666666668,0.4323787179278422,0.09866689033962152,0.5602818629146952,0.06301554821083177,9.904761904761905,0.6689500101372442,0.650763710056686,0.9170446947245017,0.07177033492822966,0.5359718309859157,0.9060576923076917
1465,16.857142857142858,0.4231039696097354,0.09929350403388464,0.5522231982978093,0.05329687302205044,10.333333333333334,0.6757592035732858,0.64957832753997,0.9301724825854206,0.06220095693779904,0.49428169014084467,0.8945192307692301
1466,16.857142857142858,0.4286597270510812,0.09991171224444959,0.5571814684005063,0.060798768248898405,9.666666666666666,0.675224558765658,0.640379350438141,0.9713170906143863,0.10047846889952153,0.5512394366197177,0.9089423076923075
1467,16.761904761904763,0.43301895979069466,0.09323518757224185,0.5535019765559397,0.053458507856443016,9.952380952380953,0.660934755683018,0.640379350438141,0.9106338756064946,0.08133971291866028,0.5509014084507042,0.9172596153846153
1468,14.761904761904763,0.429242273879867,0.0989339840551691,0.5623087646233517,0.05967425658714132,9.476190476190476,0.682611670959875,0.640379350438141,0.950233838370533,0.07177033492822966,0.5221690140845073,0.8956249999999997
1469,16.428571428571427,0.42780184867165966,0.09804866782605608,0.5628124935419854,0.0563392403981009,10.142857142857142,0.6893191267423637,0.675873094420223,0.9614862689977924,0.06220095693779904,0.5428732394366202,0.8909134615384616
1470,16,0.4261948149958786,0.09744684420622779,0.5423712385835746,0.05342047422279417,9.952380952380953,0.6828944688643916,0.64957832753997,0.920391849790563,0.06220095693779904,0.5149577464788737,0.9074999999999996
1471,16.142857142857142,0.4207759210252747,0.09982278907745297,0.5523665469668237,0.051713699299494875,10.285714285714286,0.662719519708097,0.630506324037139,0.9194753976867045,0.05741626794258373,0.5292676056338027,0.908028846153846
1472,19.285714285714285,0.4301063027702918,0.09598485606003224,0.5558161849962904,0.055203470078145744,10.095238095238095,0.6597559395836288,0.636929682038299,0.916815581698537,0.0430622009569378,0.5006760563380283,0.893846153846154
1473,17.904761904761905,0.43572026475388814,0.09495582605791147,0.5520643604601576,0.060027280933926175,10.142857142857142,0.7015292895759795,0.673829183258319,0.989326905501992,0.0861244019138756,0.5246760563380283,0.8733173076923071
1474,17.523809523809526,0.43168595757085393,0.09138147682743654,0.555176958299429,0.048507744166783495,10.142857142857142,0.6688012951704787,0.63647780165893,0.9708144391842597,0.08133971291866028,0.5460845070422529,0.9529326923076924
1475,18.666666666666668,0.4271056444134829,0.10244357577439764,0.5663114087414682,0.06362804434031932,10.047619047619047,0.6872472666085552,0.656020082800785,0.9687806134613421,0.05263157894736842,0.4894929577464783,0.9435096153846151
1476,16.952380952380953,0.43503423900142135,0.0992685338406364,0.5620562754341187,0.06759846758227817,9.857142857142858,0.6716023288023059,0.650700230008941,0.917244887192501,0.0861244019138756,0.5459436619718308,0.8894711538461546
1477,18.61904761904762,0.42445822334013333,0.09980363859639697,0.5580854409497062,0.05570617986705528,10.19047619047619,0.6747492067238074,0.64957832753997,0.916836864598608,0.06698564593301436,0.5310985915492953,0.8918269230769227
1478,19.238095238095237,0.4374486375853884,0.09563577221164084,0.5583633868143378,0.06357721785490467,9.80952380952381,0.6430060933964735,0.63558879660829,0.88970091447046,0.03827751196172249,0.479070422535212,0.9183653846153855
1479,17.523809523809526,0.4335576996546806,0.0978725893214502,0.5598716998251674,0.06296971447987909,9.857142857142858,0.657515916289117,0.6233266563946,0.9601760651975582,0.10526315789473684,0.5563380281690139,0.9287499999999993
1480,17.666666666666668,0.42991772456381533,0.09827785303101534,0.5594649360606522,0.05925721778730053,9.857142857142858,0.6653776246570055,0.630506324037139,0.9585208722519583,0.03827751196172249,0.5581126760563392,0.882451923076923
1481,17.047619047619047,0.4323772242420967,0.09853519581120108,0.556499617676142,0.06276098057904989,9.761904761904763,0.705158523054313,0.66434402069347,0.9841113621616794,0.05263157894736842,0.44954929577464753,0.8674038461538454
1482,17.428571428571427,0.43055815620953464,0.09246702956768485,0.5526773002633998,0.04924562503928731,9.904761904761905,0.6729977747629803,0.630506324037139,0.92788255808261,0.06220095693779904,0.5529859154929575,0.8954326923076913
1483,16.428571428571427,0.43065905074615574,0.10439696383945464,0.5672702954098812,0.07181035478971498,9.80952380952381,0.6972499336882733,0.683804044661034,0.9585208722519583,0.07655502392344497,0.5079718309859167,0.8681249999999997
1484,16.047619047619047,0.4295040501504345,0.09849342500761475,0.5625442523294648,0.059164861922878176,10,0.663637378309947,0.630319440349419,0.925157143639142,0.06698564593301436,0.5060563380281685,0.9452403846153843
1485,16.571428571428573,0.4335234226151939,0.09716164092967414,0.5515669510871886,0.06155347998242522,9.80952380952381,0.6644180244383248,0.645436349457405,0.973508729908862,0.07177033492822966,0.5490704225352123,0.8960576923076913
1486,17.047619047619047,0.4268373863084033,0.10290808789274548,0.5598258875681166,0.0641631563982229,10.095238095238095,0.6720333873720821,0.650700230008941,0.925157143639142,0.08133971291866028,0.5265070422535216,0.8898557692307691
1487,14.80952380952381,0.4338455355135197,0.10214253635351427,0.5668303495270299,0.07166236774607948,10.19047619047619,0.6875224126459275,0.675202670915583,0.9013792523786397,0.06698564593301436,0.5621690140845063,0.9276923076923066
1488,16.904761904761905,0.4346154194370318,0.09776779395714358,0.5644549004740061,0.06411310894519762,10.047619047619047,0.6704276483438775,0.643956892607587,0.9105265492330035,0.08133971291866028,0.5204788732394365,0.9011057692307682
1489,16.285714285714285,0.4258003043837176,0.09846373311549095,0.5500367779592729,0.054809368018120086,10.142857142857142,0.6598499340611619,0.651174572276291,0.909083128358466,0.05741626794258373,0.5290422535211264,0.8643269230769238
1490,17.19047619047619,0.4174922137636254,0.10164469376208812,0.5434697240788444,0.05138433922109287,10.19047619047619,0.6740609720770254,0.650763710056686,0.958320435409582,0.08133971291866028,0.5769859154929571,0.8901442307692311
1491,17.523809523809526,0.42519635516627574,0.09597049351101104,0.5407657097288471,0.04970028300177409,9.857142857142858,0.7156804599845581,0.673829183258319,0.989326905501992,0.03827751196172249,0.5178028169014087,0.8969711538461547
1492,16.523809523809526,0.4314278040890937,0.10039849750311249,0.5575712112146328,0.06513653725973012,9.80952380952381,0.6793892720715518,0.650763710056686,0.967598584349462,0.07655502392344497,0.6016056338028167,0.9125480769230774
1493,17.61904761904762,0.43441052186876766,0.09324617014553303,0.554159838524184,0.05512248216737037,10.19047619047619,0.6600680933883729,0.630506324037139,0.9681070407801915,0.06698564593301436,0.5468732394366198,0.8994711538461538
1494,17.428571428571427,0.4256761257756235,0.09609968002861607,0.539039619991842,0.050444482248058975,10.238095238095237,0.6902052269323997,0.66410241331256,0.970140866503109,0.07655502392344497,0.5256619718309862,0.9274999999999995
1495,16.428571428571427,0.42450886355804,0.09877672470448398,0.5485336758178075,0.053927017311154124,10,0.6900996592685993,0.66410241331256,0.925157143639142,0.06698564593301436,0.5250704225352112,0.923605769230769
1496,16.19047619047619,0.4234752602601136,0.10024479123335184,0.5502946104834254,0.05539223064612431,10.142857142857142,0.6730594389790886,0.66434402069347,0.9225266912568132,0.05263157894736842,0.5551267605633816,0.927740384615385
1497,16.38095238095238,0.41773049179644234,0.0970999190190527,0.5384937109323333,0.04405163320637184,10.142857142857142,0.6772242230298581,0.656020082800785,0.918876977568073,0.07655502392344497,0.509098591549296,0.8987500000000002
1498,14.80952380952381,0.4278551111259467,0.09455842406589832,0.5468453783455925,0.0500617039654091,9.857142857142858,0.6714590203866231,0.620059371908044,0.9585208722519583,0.06698564593301436,0.5241408450704228,0.9029326923076921
1499,17.19047619047619,0.43091336358577986,0.09484138314177265,0.5602163175147877,0.05401577391213397,9.952380952380953,0.6810081897352724,0.66110264792657,0.9225266912568132,0.06698564593301436,0.5200281690140854,0.9214423076923075
1500,15.714285714285714,0.44591015191680305,0.09496498563174341,0.5691698318468268,0.07393541634712453,10,0.6754990106947949,0.64957832753997,0.9609778125670629,0.07177033492822966,0.5521690140845065,0.8771634615384609
1501,17.952380952380953,0.4338816864106097,0.09536899452398402,0.5577253162461919,0.058547012802091736,10.142857142857142,0.7008404997468464,0.682298293205368,0.920391849790563,0.08133971291866028,0.5464507042253526,0.863846153846154
1502,19.857142857142858,0.4295330172940588,0.08837237944353353,0.5416322125048871,0.04089735455624177,9.761904761904763,0.7015326824040319,0.675873094420223,0.973508729908862,0.06698564593301436,0.5193521126760563,0.9004326923076924
1503,15.523809523809524,0.42934544344897824,0.08949798527014977,0.5517803463274822,0.042664094277718556,10.047619047619047,0.67910525403482,0.650700230008941,0.925157143639142,0.0430622009569378,0.4880000000000001,0.8728365384615379
1504,19.38095238095238,0.4317430087142066,0.10153046855029664,0.5590911452515726,0.06771171635266005,10,0.6868060729329979,0.664511646095865,0.9708144391842597,0.0861244019138756,0.523408450704225,0.9031249999999998
1505,18.714285714285715,0.42673821783670163,0.09446806436007998,0.5514157252249734,0.048693928195257086,9.80952380952381,0.7014810348914545,0.675873094420223,0.989326905501992,0.05263157894736842,0.5145352112676057,0.8988942307692311
1506,17.285714285714285,0.4190505011848656,0.09542126263482863,0.5383457192210728,0.04256569555877221,10.095238095238095,0.6852042926075079,0.645436349457405,0.973508729908862,0.06220095693779904,0.5285070422535211,0.9206730769230771
1507,17.428571428571427,0.4272165002798099,0.10137947210766313,0.5691054024710676,0.06178925857797202,10.142857142857142,0.6754354559456431,0.643956892607587,0.9585208722519583,0.08133971291866028,0.5247323943661976,0.8949519230769227
1508,17.61904761904762,0.42960136375549796,0.09310345245654637,0.5464806868771015,0.04934936609456497,10.095238095238095,0.6869473894678627,0.664511646095865,0.925157143639142,0.07177033492822966,0.544732394366197,0.9266346153846144
1509,17.571428571428573,0.4227846462546042,0.10060301808399513,0.5505603421007397,0.05525963330647221,9.952380952380953,0.6955241813937412,0.66434402069347,0.967598584349462,0.04784688995215311,0.5694929577464786,0.9078365384615384
1510,16.523809523809526,0.4252529997338597,0.09823975939713298,0.5433201721068861,0.053794193470320995,9.380952380952381,0.6881889805050455,0.667945522377119,0.958320435409582,0.04784688995215311,0.5701126760563375,0.9023557692307693
1511,17.428571428571427,0.43056626433509615,0.09497817208019568,0.5571716794784907,0.05386898813888075,10.047619047619047,0.6617752280799698,0.63647780165893,0.916407559104644,0.06220095693779904,0.4927323943661974,0.9105288461538454
1512,16.904761904761905,0.4339997584639184,0.09654276081683404,0.5472905118076101,0.060954200518519186,10,0.662515132368744,0.630506324037139,0.9116403183190191,0.07655502392344497,0.5567887323943658,0.8663942307692306
1513,15.761904761904763,0.4226847587240204,0.09589994096779053,0.5405333426265191,0.0469505733608232,10.333333333333334,0.6954996189440368,0.645436349457405,1.02033180504186,0.08133971291866028,0.5335774647887326,0.8937019230769233
1514,16.904761904761905,0.43339493799738865,0.09664111238508867,0.556981810422825,0.060391313614366116,10.095238095238095,0.6643096397234082,0.63558879660829,0.9225266912568132,0.07655502392344497,0.5130985915492957,0.9022115384615383
1515,15.047619047619047,0.42808554804427645,0.09625489954943345,0.5543659040225666,0.053385084100311175,9.904761904761905,0.6690097978637447,0.633505803228406,0.959322619621463,0.07655502392344497,0.5118873239436623,0.8992788461538467
1516,15.714285714285714,0.4295189176067136,0.0948620291635031,0.544197819500711,0.05246015488384437,9.952380952380953,0.6853453954465247,0.664511646095865,0.9773790849129164,0.07177033492822966,0.5220281690140847,0.8990865384615389
1517,17.857142857142858,0.4212907252751196,0.10346372104377294,0.5661631730711995,0.05865347086619144,10.095238095238095,0.6797351961925704,0.650763710056686,0.9336454317812067,0.06698564593301436,0.4977746478873241,0.8568749999999998
1518,17.476190476190474,0.4227328004346874,0.09396789932464551,0.5375514873974496,0.043716217579586325,9.952380952380953,0.6837561942008007,0.66434402069347,0.9614862689977924,0.04784688995215311,0.5483098591549298,0.9138461538461533
1519,15.428571428571429,0.4212075342222265,0.10297298863183432,0.5594174502717408,0.05769175173596841,9.714285714285714,0.6961770907713408,0.66434402069347,0.970140866503109,0.0861244019138756,0.5389014084507049,0.8934134615384617
1520,17.761904761904763,0.43253948570143635,0.1003132541259159,0.5632497995411847,0.0663899302504164,9.904761904761905,0.6523063448434417,0.630274965850916,0.950233838370533,0.10047846889952153,0.4903380281690143,0.8997596153846159
1521,17.523809523809526,0.42118506976072767,0.09468319506046939,0.5464340470596252,0.0433990814212033,10.142857142857142,0.6650412283747769,0.630506324037139,0.970140866503109,0.06220095693779904,0.5393239436619723,0.9419230769230768
1522,16.333333333333332,0.4286792099777857,0.09425337428262275,0.5482040476792894,0.050415958785221315,9.904761904761905,0.6640876944696754,0.636929682038299,0.9210494628861452,0.0861244019138756,0.5236338028169015,0.9204807692307693
1523,15.238095238095237,0.43180494219061266,0.10366620054702831,0.5629618281373013,0.07191237209808621,10.238095238095237,0.6732674993796458,0.63647780165893,0.967598584349462,0.07655502392344497,0.5269859154929584,0.9069711538461535
1524,17.38095238095238,0.4279936864415711,0.09429380751360275,0.5482895966197292,0.04973789675851226,9.761904761904763,0.7063395384147001,0.675202670915583,0.959322619621463,0.05741626794258373,0.5380000000000004,0.8938461538461537
1525,16.666666666666668,0.4380195240529736,0.10252334755473189,0.5757656413143202,0.07818697314393508,10,0.6977699246425116,0.673829183258319,0.9681070407801915,0.05263157894736842,0.5230140845070422,0.9249999999999996
1526,17.571428571428573,0.42342490061408483,0.09778873099463554,0.5471356702760899,0.050998956979201315,9.666666666666666,0.66042883120095,0.636929682038299,0.921869078161231,0.05741626794258373,0.5510704225352118,0.8937980769230769
1527,16.571428571428573,0.4180295836056637,0.09368505057055519,0.5349995748664889,0.038827079696689415,10.380952380952381,0.6993180828710652,0.666952721659761,0.9841113621616794,0.04784688995215311,0.49019718309859095,0.9090384615384618
1528,16.952380952380953,0.42728268991839075,0.09766930183678695,0.546528703264527,0.05504986432462411,10.047619047619047,0.6854485461526507,0.66434402069347,0.9317898019932306,0.0430622009569378,0.5232394366197184,0.8828846153846143
1529,17.857142857142858,0.4259135709659913,0.09239652736209564,0.5431109547432317,0.044214731837433296,10,0.709440651533426,0.675873094420223,0.9983718257706985,0.05741626794258373,0.5541971830985915,0.8591346153846157
1530,16.80952380952381,0.42981242608811726,0.10251631326701353,0.5592059979018116,0.06712814324712668,10.19047619047619,0.6687560358925363,0.643956892607587,0.9251335787608035,0.07655502392344497,0.5169859154929584,0.8583653846153853
1531,18.047619047619047,0.4233554836985465,0.09761481282953344,0.5421077214197204,0.05062031636376629,9.761904761904763,0.6810048873326269,0.651174572276291,0.958320435409582,0.06220095693779904,0.5190985915492957,0.9315865384615376
1532,17.095238095238095,0.4251230483825377,0.09696800088085955,0.5485986971894088,0.05138482970156022,10.095238095238095,0.6710299342529321,0.645436349457405,0.9210494628861452,0.06220095693779904,0.5436056338028175,0.8890384615384624
1533,17.428571428571427,0.41877483496251466,0.09448786363977751,0.5450787830103873,0.04079068077233039,9.857142857142858,0.6784094948477621,0.664511646095865,0.9585208722519583,0.07177033492822966,0.4738591549295779,0.923413461538462
1534,17.095238095238095,0.4288460398797107,0.1000440438487581,0.5617607219438928,0.06127081476226848,10.095238095238095,0.6862436185337559,0.650700230008941,0.9740113813389886,0.04784688995215311,0.5082253521126763,0.8859134615384617
1535,16.095238095238095,0.42682980477183685,0.09579830137208309,0.54672056914795,0.05116329362057481,10.095238095238095,0.6542139957025737,0.633505803228406,0.921869078161231,0.05741626794258373,0.5234929577464782,0.9175480769230776
1536,16.761904761904763,0.4176238971682686,0.08734169765994684,0.5251804799353136,0.028897173024343248,10.285714285714286,0.6679771396372401,0.643956892607587,0.9609778125670629,0.06698564593301436,0.5463380281690137,0.8654807692307691
1537,16.285714285714285,0.4233099868641322,0.09676366609373199,0.5438664037858719,0.04908870396112386,9.904761904761905,0.6729903387134266,0.6233266563946,0.97602198705949506,0.06698564593301436,0.517014084507042,0.8671634615384617
1538,16.38095238095238,0.4244053010480069,0.09644412134732178,0.5428597983570533,0.049688975171111927,10.047619047619047,0.715059205965829,0.667945522377119,0.9773790849129164,0.06698564593301436,0.5521408450704228,0.8695192307692299
1539,17.19047619047619,0.42626171164899196,0.09736758279325632,0.5423795157031814,0.05335249788464169,9.904761904761905,0.6982346976807127,0.675202670915583,0.9773790849129164,0.07655502392344497,0.5411267605633803,0.8840384615384603
1540,17.80952380952381,0.4337363635903165,0.09955702811092214,0.5591886261737379,0.06646776932126353,10,0.6812768811424058,0.651174572276291,0.9773790849129164,0.05263157894736842,0.49769014084507096,0.9048076923076926
1541,17.142857142857142,0.4266848319284739,0.09578757414254006,0.5489059530070151,0.05098534221087769,10.095238095238095,0.6603260155756672,0.63647780165893,0.9174740002184656,0.04784688995215311,0.5207887323943657,0.8862019230769238
1542,16.095238095238095,0.4165716976141853,0.1018708652305836,0.5444868153869746,0.05081623025197979,9.619047619047619,0.6674547321483952,0.645436349457405,0.958320435409582,0.08133971291866028,0.5635774647887316,0.8621634615384612
1543,17.095238095238095,0.42581914018543476,0.09108402732093537,0.5411979662791806,0.04187517031297605,9.952380952380953,0.683495346815683,0.650763710056686,0.9713170906143863,0.06220095693779904,0.5251549295774645,0.928990384615385
1544,16.476190476190474,0.4280505228704687,0.10041773570546902,0.5589604403663573,0.06100781405911959,10.142857142857142,0.683550680817826,0.651174572276291,0.9681070407801915,0.06698564593301436,0.5041408450704227,0.8876442307692302
1545,16.38095238095238,0.4238638639253775,0.09512088385526288,0.5471819988712607,0.0468208603914364,9.952380952380953,0.6918044638774767,0.666952721659761,0.9854532968583717,0.05741626794258373,0.5170140845070426,0.916538461538461
1546,17.714285714285715,0.42485902269457226,0.09831530462904645,0.5474472241641297,0.05349199376971858,9.857142857142858,0.6880106662165356,0.675873094420223,0.9301724825854206,0.0430622009569378,0.5117746478873232,0.8596634615384623
1547,15.142857142857142,0.4229065556164956,0.09942714519582468,0.5500713546992692,0.05331678379746285,9.904761904761905,0.6955923347271443,0.666952721659761,0.9585208722519583,0.06698564593301436,0.5408169014084507,0.8608173076923067
1548,16.047619047619047,0.4250760687230879,0.10457444148441801,0.5574195784489917,0.06509595534669532,10.047619047619047,0.6897044672033414,0.651174572276291,0.9681070407801915,0.06698564593301436,0.5283380281690148,0.9280769230769227
1549,16.333333333333332,0.4234500640016734,0.09241329567803616,0.5403674820229962,0.04180714603752378,9.80952380952381,0.6675597629771631,0.63647780165893,0.9609778125670629,0.06220095693779904,0.4954366197183097,0.9133653846153843
1550,16.333333333333332,0.4231757355652164,0.10138722422505204,0.5520932524949647,0.05709208701358648,9.666666666666666,0.6775512737307616,0.66410241331256,0.9621598416789431,0.06220095693779904,0.4783661971830989,0.8968750000000003
1551,16.857142857142858,0.430167990552546,0.09931684010788439,0.5597245294058473,0.061513830728842755,9.952380952380953,0.6734424572763503,0.66434402069347,0.920391849790563,0.0861244019138756,0.5200000000000002,0.9000000000000002
1552,16.19047619047619,0.43132254085505345,0.09837848199380465,0.554796400083678,0.06115341816716191,9.904761904761905,0.6892856319642063,0.66434402069347,0.958320435409582,0.09090909090909091,0.5821971830985913,0.9312499999999995
1553,18.047619047619047,0.4321890731238567,0.09569692980584837,0.5508813361000853,0.05712153479605697,10,0.6812327705468767,0.664511646095865,0.9609778125670629,0.07177033492822966,0.5398309859154923,0.915528846153846
1554,17,0.43126716102091434,0.10477841574616101,0.5629248290888227,0.07334650039002144,10.095238095238095,0.6823206161649894,0.651174572276291,0.9621598416789431,0.06698564593301436,0.5330422535211266,0.9025961538461535
1555,17,0.42955482174068704,0.09960853625680981,0.5572777943604237,0.061314924923742464,10.047619047619047,0.7064683070765219,0.695499145028019,0.9194753976867045,0.04784688995215311,0.5296338028169018,0.8713942307692308
1556,18.285714285714285,0.42941358537286156,0.10139595989191871,0.5679062690955547,0.0645063529677451,9.857142857142858,0.6799286798158638,0.66434402069347,0.9225266912568132,0.05741626794258373,0.4919718309859163,0.9017788461538462
1557,17,0.41808860900638567,0.0976168545379431,0.5348890335669239,0.04524783153516654,9.857142857142858,0.6594963772588638,0.629246307532056,0.959322619621463,0.07177033492822966,0.514619718309859,0.9293750000000003
1558,16.047619047619047,0.41643442645293005,0.09395828949885789,0.5318071329812912,0.03784104272261324,10.095238095238095,0.6769368372045788,0.64957832753997,0.9260648018324238,0.06698564593301436,0.5397464788732397,0.884134615384616
1559,17.714285714285715,0.42015660909895863,0.09865003352125634,0.5456457836589512,0.04905390304984991,10.238095238095237,0.6890439482681201,0.675202670915583,0.9614862689977924,0.05741626794258373,0.5379999999999998,0.9249038461538458
1560,18.238095238095237,0.41853598899310784,0.09932936203774666,0.5473755887745366,0.0485478218636467,9.952380952380953,0.686901308096881,0.66110264792657,0.9687806134613421,0.07177033492822966,0.5397183098591545,0.8746153846153841
